   447/499     1.44G   0.02295   0.02385         0    0.0468        31       416    0.8171    0.8889    0.9104    0.6269   0.03589   0.01391         0
   448/499     1.44G   0.02286   0.02393         0   0.04679        39       416    0.8168    0.8889    0.9103    0.6277    0.0359   0.01391         0
   449/499     1.44G    0.0228   0.02391         0   0.04671        44       416    0.8182    0.8889    0.9105    0.6275   0.03591   0.01392         0
   450/499     1.44G   0.02302   0.02425         0   0.04728        31       416    0.8179    0.8889    0.9105    0.6271   0.03592   0.01392         0
   451/499     1.44G   0.02276   0.02388         0   0.04664        46       416    0.8157    0.8889    0.9103    0.6279   0.03594   0.01392         0
   452/499     1.44G   0.02264   0.02391         0   0.04655        30       416    0.8143    0.8889    0.9104    0.6283   0.03595   0.01393         0
   453/499     1.44G   0.02277   0.02384         0   0.04661        31       416    0.8093    0.8863    0.9074     0.628   0.03595   0.01393         0
   454/499     1.44G   0.02289   0.02392         0   0.04682        30       416    0.8113    0.8863    0.9098    0.6281   0.03596   0.01393         0
   455/499     1.44G    0.0227   0.02398         0   0.04668        35       416    0.8067    0.8837    0.9067    0.6266   0.03595   0.01393         0
   456/499     1.44G   0.02244   0.02386         0    0.0463        25       416    0.8069    0.8855    0.9067    0.6262   0.03596   0.01393         0
   457/499     1.44G    0.0226   0.02367         0   0.04627        31       416    0.8061    0.8863    0.9054    0.6268   0.03595   0.01393         0
   458/499     1.44G   0.02276   0.02379         0   0.04655        32       416    0.8066    0.8889    0.9067    0.6266   0.03594   0.01393         0
   459/499     1.44G   0.02254   0.02355         0   0.04609        34       416    0.8103    0.8889    0.9087    0.6265   0.03594   0.01393         0
   460/499     1.44G   0.02257   0.02365         0   0.04622        33       416    0.8079    0.8863    0.9045     0.626   0.03595   0.01394         0
   461/499     1.44G   0.02248   0.02372         0    0.0462        38       416    0.8115    0.8863    0.9061    0.6256   0.03594   0.01393         0
   462/499     1.44G    0.0226   0.02366         0   0.04626        30       416     0.811    0.8863    0.9063    0.6252   0.03595   0.01395         0
   463/499     1.44G   0.02252   0.02353         0   0.04605        32       416    0.8097    0.8837    0.9051     0.625   0.03594   0.01395         0
   464/499     1.44G    0.0226   0.02376         0   0.04637        36       416    0.8086    0.8837    0.9053    0.6243   0.03594   0.01396         0
   465/499     1.44G   0.02235   0.02361         0   0.04596        25       416    0.8099    0.8837    0.9052    0.6242   0.03592   0.01396         0
   466/499     1.44G   0.02227   0.02378         0   0.04604        29       416      0.81    0.8837     0.905    0.6239   0.03592   0.01397         0
   467/499     1.44G    0.0226   0.02361         0   0.04621        35       416    0.8118    0.8837    0.9051    0.6232   0.03592   0.01396         0
   468/499     1.44G   0.02253   0.02377         0   0.04631        21       416    0.8144    0.8837    0.9051    0.6229   0.03593   0.01396         0
   469/499     1.44G   0.02246   0.02348         0   0.04594        45       416    0.8141    0.8837    0.9051    0.6227   0.03594   0.01398         0
   470/499     1.44G   0.02226   0.02352         0   0.04579        36       416    0.8148    0.8837     0.905    0.6232   0.03595   0.01399         0
   471/499     1.44G   0.02212   0.02354         0   0.04567        33       416    0.8172    0.8837    0.9049    0.6243   0.03595     0.014         0
   472/499     1.44G   0.02255   0.02384         0   0.04639        30       416    0.8179    0.8863    0.9051    0.6235   0.03597   0.01401         0
   473/499     1.44G   0.02251   0.02342         0   0.04593        33       416    0.8181    0.8863     0.905    0.6228   0.03598   0.01403         0
   474/499     1.44G   0.02213   0.02358         0   0.04571        30       416    0.8195    0.8863     0.905    0.6236     0.036   0.01404         0
   475/499     1.44G   0.02245   0.02373         0   0.04618        30       416    0.8125    0.8846    0.9048    0.6238   0.03601   0.01405         0
   476/499     1.44G   0.02218   0.02349         0   0.04567        39       416    0.8106    0.8849    0.9045    0.6244   0.03601   0.01406         0
   477/499     1.44G   0.02242   0.02343         0   0.04585        37       416    0.8119    0.8837    0.9047     0.624   0.03602   0.01407         0
   478/499     1.44G   0.02228   0.02371         0   0.04599        42       416    0.8105    0.8844    0.9044    0.6232   0.03603   0.01409         0
   479/499     1.44G   0.02242   0.02349         0   0.04591        33       416      0.81    0.8837    0.9043    0.6229   0.03605   0.01409         0
   480/499     1.44G   0.02256   0.02366         0   0.04622        32       416    0.8092    0.8863    0.9041    0.6225   0.03605    0.0141         0
   481/499     1.44G   0.02229   0.02337         0   0.04566        35       416    0.8051    0.8863     0.902    0.6213   0.03605   0.01411         0
   482/499     1.44G   0.02231   0.02354         0   0.04585        30       416    0.8023    0.8863    0.9016    0.6204   0.03606   0.01412         0
   483/499     1.44G   0.02245    0.0233         0   0.04575        34       416     0.801    0.8837    0.9015    0.6204   0.03607   0.01414         0
   484/499     1.44G   0.02256   0.02355         0   0.04611        41       416     0.804    0.8915    0.9028    0.6214   0.03608   0.01415         0
   485/499     1.44G   0.02245   0.02351         0   0.04596        35       416    0.8042    0.8913    0.9034    0.6196   0.03608   0.01415         0
   486/499     1.44G   0.02239   0.02368         0   0.04606        31       416    0.8026     0.893    0.9038    0.6192   0.03609   0.01415         0
   487/499     1.44G    0.0224   0.02326         0   0.04566        30       416    0.8012    0.8889    0.9036    0.6201    0.0361   0.01416         0
   488/499     1.44G   0.02238   0.02347         0   0.04585        34       416    0.8004    0.8915    0.9032    0.6196    0.0361   0.01416         0
   489/499     1.44G   0.02243   0.02319         0   0.04562        41       416     0.798    0.8863    0.9047    0.6209    0.0361   0.01416         0
   490/499     1.44G   0.02219   0.02334         0   0.04553        32       416    0.7999    0.8881     0.907    0.6205   0.03612   0.01417         0
   491/499     1.44G   0.02237   0.02345         0   0.04581        27       416    0.7981    0.8863    0.9064     0.621   0.03613   0.01417         0
   492/499     1.44G   0.02244   0.02325         0   0.04569        38       416    0.7955    0.8863    0.9065    0.6195   0.03613   0.01418         0
   493/499     1.44G   0.02228   0.02317         0   0.04546        31       416    0.7951    0.8863    0.9066    0.6206   0.03615   0.01418         0
   494/499     1.44G   0.02257   0.02327         0   0.04584        28       416    0.7959    0.8863    0.9065      0.62   0.03616   0.01418         0
   495/499     1.44G   0.02225   0.02339         0   0.04564        26       416    0.7928    0.8863    0.9065    0.6193   0.03617   0.01418         0
   496/499     1.44G   0.02245   0.02341         0   0.04585        43       416    0.7915    0.8889    0.9064    0.6188   0.03619   0.01419         0
   497/499     1.44G   0.02223   0.02316         0   0.04539        29       416    0.7931    0.8915    0.9078    0.6184   0.03621   0.01418         0
   498/499     1.44G   0.02244   0.02326         0    0.0457        31       416    0.7951    0.8941    0.9078    0.6179   0.03622   0.01419         0
   499/499     1.44G   0.02214   0.02335         0   0.04549        33       416    0.7954    0.8941    0.9078     0.618   0.03625   0.01418         0
